Puertas,Con cámara de retroceso,Kilómetros,Precio_usd,Marca_Alfa Romeo,Marca_Audi,Marca_BAIC,Marca_BMW,Marca_Chery,Marca_Chevrolet,Marca_Citroën,Marca_DS,Marca_Daihatsu,Marca_Dodge,Marca_Fiat,Marca_Ford,Marca_GWM,Marca_Haval,Marca_Honda,Marca_Hyundai,Marca_Isuzu,Marca_JAC,Marca_Jaguar,Marca_Jeep,Marca_Jetour,Marca_Jetur,Marca_KAIYI,Marca_Kia,Marca_LandRover,Marca_Lexus,Marca_Lifan,Marca_Mercedes-Benz,Marca_Mini,Marca_Mitsubishi,Marca_Nissan,Marca_Peugeot,Marca_Porsche,Marca_Renault,Marca_SsangYong,Marca_Subaru,Marca_Suzuki,Marca_Toyota,Marca_Volkswagen,Marca_Volvo,Traccion_2WD,Traccion_4M,Traccion_4x2,Traccion_4x4,Traccion_AWD,Traccion_Desconocida,Traccion_FWD,Color_Blanco,Color_Color,Color_Desconocido,Color_Gris,Color_Negro,Cilindrada,Combustible_Diésel,Combustible_Eléctrico,Combustible_GNC,Combustible_Híbrido/Nafta,Combustible_Mild Hybrid,Combustible_Nafta,Combustible_Nafta/GNC,Transmision_Automática,Transmision_Automática secuencial,Transmision_Manual,Transmision_Semiautomática,Vendedor_concesionaria,Vendedor_particular,Vendedor_tienda,Modelo,antiguedad,score_estado_auto,estado_relativamente_nuevo,estado_usable,estado_viejo,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
5.0,1,49,23175.964806866952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,37,3.0,0.7728411032072428,1,0,0,False,False,False,False,False,False,False,True
5.0,0,92,15500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18,9.0,0.6052799700584532,0,1,0,False,False,False,False,False,False,True,False
5.0,0,110,15800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,56,10.0,0.5744271653913535,0,1,0,False,False,False,False,False,False,True,False
5.0,0,106,14163.090128755364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11,10.0,0.5758881782210319,0,1,0,False,False,False,False,False,False,True,False
5.0,1,43,25321.888412017168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7,4.0,0.7541203870325444,1,0,0,False,False,False,False,False,False,False,True
5.0,1,43,25321.888412017168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,34,4.0,0.7541203870325444,1,0,0,False,False,False,False,False,False,False,True
5.0,1,43,25321.888412017168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,38,4.0,0.7541203870325444,1,0,0,False,False,False,False,False,False,False,True
5.0,1,0,50197.424892703864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,44,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,1,54875.53648068669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1.0,0.9485975822314964,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,52360.51502145923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,52360.51502145923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,79,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,52360.51502145923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,25,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,52360.51502145923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,24,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,49785.321888412014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,69,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,49785.321888412014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,49785.321888412014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,18,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,26600.772532188843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,37,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,25313.21888412017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,22060.08583690987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,53,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,27639.48497854077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,91,13733.90557939914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,33,9.0,0.6057103324259696,0,1,0,False,False,False,False,False,False,True,False
5.0,0,56,15021.45922746781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,16,7.0,0.6723870176980934,0,1,0,False,False,False,False,False,False,True,False
5.0,0,68,15278.969957081545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,28,6.0,0.6885909895611424,0,1,0,False,False,False,False,False,False,True,False
5.0,0,126,12008.583690987123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,18,12.0,0.5214476788108638,0,0,1,False,False,True,False,False,False,False,False
5.0,0,135,11244.635193133046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,22,12.0,0.5187221036688838,0,0,1,False,False,True,False,False,False,False,False
5.0,0,78,17939.91416309013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,21,7.0,0.6593937796082241,0,1,0,False,False,False,False,False,False,True,False
5.0,0,97,18884.12017167382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,22,12.0,0.5317667269876234,0,0,1,False,False,True,False,False,False,False,False
5.0,1,0,39500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,42,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,0,58,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,8.0,0.6472046636642386,0,1,0,False,False,False,False,False,False,True,False
5.0,1,0,33047.210300429186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39373.390557939914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,15,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39055.79399141631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,42100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,36,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,42100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,34,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,42100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,25,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,42100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,18,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,37587.98283261803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,48,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39055.79399141631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,37759.656652360514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,38618.02575107296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,34157.93991416309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,59,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,13,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,16,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,15,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,21,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,33,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,87,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,11,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,34157.93991416309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,36,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,34157.93991416309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,29,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,39781.28755364807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.0,0.9761904761904762,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,43000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,1,0,40000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,10,0.0,1.0,1,0,0,False,True,False,False,False,False,False,False
5.0,0,138,24806.8669527897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,42,7.0,0.6369011472134476,0,1,0,False,False,False,False,False,False,True,False
5.0,0,138,24806.8669527897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10,7.0,0.6369011472134476,0,1,0,False,False,False,False,False,False,True,False
5.0,0,138,24806.8669527897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,26,7.0,0.6369011472134476,0,1,0,False,False,False,False,False,False,True,False
5.0,0,138,24806.8669527897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,7.0,0.6369011472134476,0,1,0,False,False,False,False,False,False,True,False
5.0,0,138,24806.8669527897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,7.0,0.6369011472134476,0,1,0,False,False,False,False,False,False,True,False
